contrast,correlation,energy,homogeneity,label
171.12438484251967,0.5068267490363101,0.02709267660717736,0.1118124178623226,Uru
116.95927657480314,0.6554270683087684,0.029284371395334918,0.1390652491240674,Uru
678.9152928149606,0.19515084899952997,0.016811197129416575,0.06462987987210655,Uru
165.18713090551182,0.5109703059736187,0.027254218759207246,0.11421421924949039,Uru
83.30880905511812,0.7954167165008691,0.03493146713880597,0.18806471351794174,Uru
63.33372293307087,0.8426270337964686,0.03835957008661125,0.2187732925815618,Uru
83.27995816929136,0.7954652157910534,0.03492883999487488,0.18815451985000706,Uru
433.1481914370079,0.7250010381217272,0.014593241798820777,0.07902366561870272,Uru
266.80604084645665,0.8312979483357495,0.016741496982049534,0.1085602919394528,Uru
433.1553272637796,0.7249860984623154,0.01458461716145934,0.07909119375381043,Uru
480.65698818897636,0.8217248382984751,0.012805179342137245,0.07217702257565907,Uru
259.923781988189,0.9037552464613068,0.01498454680398917,0.10563105928442083,Uru
480.6130659448819,0.8217478917809414,0.012808651232070123,0.0721083169336256,Uru
1008.0127337598427,0.18415677359958377,0.014383902600743759,0.052508942960488365,Nantu
168.83273868110237,0.5955900003112814,0.02938225505608274,0.14950331750775273,Nantu
629.9071727362207,0.16750191329275274,0.01904014262568446,0.07543890620758459,Nantu
386.79047736220474,0.48948639837496805,0.021253268075547557,0.0977731884564993,Nantu
630.1002091535435,0.16738517453795546,0.0190381550435248,0.07515549494323884,Nantu
942.2790354330709,0.3322730075088605,0.013806962634914833,0.06105554398121557,Nantu
382.4420521653543,0.7306889581121917,0.016547393192299746,0.09865605407528709,Nantu
942.06625246063,0.3323447601919012,0.013801548529253064,0.06094016102527203,Nantu
290.38072096456693,0.30442160397884116,0.025139176451652565,0.1045522204006157,Nantu
168.82867864173227,0.595647677939735,0.029381224705321687,0.14957707789919356,Nantu
435.6011934055118,0.7958136064156528,0.016068450344333705,0.10223881671183653,Nantu
184.7625492125984,0.9138564432325795,0.01991994476322958,0.16041746961219042,Nantu
435.6158341535434,0.7958182362876861,0.01607327745501237,0.10222663080872033,Nantu
365.3824434055118,0.8302417802988098,0.015791105699913828,0.09599844531728385,Nantu
145.51790108267716,0.9326429955096183,0.01972843702986137,0.15354320804754948,Nantu
365.462967519685,0.8302052414005593,0.01578763053138217,0.09573853117426884,Nantu
335.70933809055117,0.7987952748576671,0.015502029531344691,0.09194887137286356,Nantu
732.3254798228347,0.4061315427094437,0.015545785371461358,0.0694017563889228,Nantu
145.81114665354332,0.9131587234245075,0.019039745125851413,0.14834148645408285,Nantu
335.6054995078741,0.7988593909916817,0.015491101795265637,0.09177208567656368,Nantu
301.87684547244106,0.2396092411887693,0.026429015344197546,0.11992177026076094,Nantu
161.25775098425197,0.594005182303339,0.030216038243476188,0.16124074799100926,Nantu
